fecha,hora,duracion_sesion,direccion_url_entrada,direccion_url_salida,referente,id_usuario_clarity,explorador,dispositivo,sistema_operativo,pais,recuento_paginas,clics_sesion,duracion_sesion_segundos,abandono_rapido,clicks_por_pagina,tiempo_por_pagina,interaccion_total,posible_frustracion,standarized_engagement_score,entrada_es_home,trafico_externo
03/12/2026,09:24,00:00:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1331do9,Chrome,PC,Windows,Mexico,1,0,3.0,1,0.0,3.0,1,0,-0.44733653547296665,0,0
03/12/2026,09:24,00:00:53,https://cloudlabslearning.com/,https://cloudlabslearning.com/high-school,https://www.google.com/,5ukwca,Chrome,PC,Windows,Mexico,3,14,53.0,0,4.67,17.666666666666668,17,0,-0.12622528969759447,0,1
03/12/2026,09:24,00:00:05,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,q2xbqj,Chrome,PC,Windows,Mexico,1,3,5.0,1,3.0,5.0,4,0,-0.40690030452347536,0,1
03/12/2026,09:23,00:38:48,https://cloudlabslearning.com/,https://cloudlabslearning.com/about-cloudlabs,https://www.google.com/,1dv3bej,Chrome,PC,Windows,Colombia,4,2,2328.0,0,0.5,582.0,6,0,5.160217256493255,0,1
03/12/2026,09:22,00:11:48,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,3vpct8,Chrome,PC,Windows,Mexico,1,1,708.0,1,1.0,708.0,2,0,1.2414707571234351,0,1
03/12/2026,09:22,00:42:16,https://cloudlabslearning.com/,https://cloudlabslearning.com/higher-education,,ja0f66,Chrome,PC,Windows,Colombia,11,18,2536.0,0,1.64,230.54545454545453,29,0,5.970131176393361,0,0
03/12/2026,09:21,00:09:58,https://cloudlabslearning.com/?utm_term=aprender%20jugando&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-296569422666&hsa_kw=aprender%20jugando&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nfaiA1UZFwGn1Mp0ThnwauI&gclid=CjwKCAjwyMnNBhBNEiwA-Kcgu1GbrGw2_sro5KMiprgTAO2I6yDBA32ZY3_HiqtpJZTlCdUehw7pyRoC6eEQAvD_BwE,https://cloudlabslearning.com/?utm_term=aprender%20jugando&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-296569422666&hsa_kw=aprender%20jugando&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nfaiA1UZFwGn1Mp0ThnwauI&gclid=CjwKCAjwyMnNBhBNEiwA-Kcgu1GbrGw2_sro5KMiprgTAO2I6yDBA32ZY3_HiqtpJZTlCdUehw7pyRoC6eEQAvD_BwE,https://www.google.com/,5swm4q,Chrome,PC,Windows,Argentina,1,0,598.0,1,0.0,598.0,1,0,0.9679315477592294,0,1
03/12/2026,09:21,00:00:03,https://cloudlabslearning.com/?utm_term=laboratorio%20virtual&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-299532002337&hsa_kw=laboratorio%20virtual&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nfaiA1UZFwGn1Mp0ThnwauI&gclid=EAIaIQobChMI-82OuryakwMV5UVIAB1WFBhOEAAYASAAEgKzrvD_BwE,https://cloudlabslearning.com/?utm_term=laboratorio%20virtual&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-299532002337&hsa_kw=laboratorio%20virtual&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nfaiA1UZFwGn1Mp0ThnwauI&gclid=EAIaIQobChMI-82OuryakwMV5UVIAB1WFBhOEAAYASAAEgKzrvD_BwE,https://www.google.com/,1n38g5d,Chrome,PC,Windows,Argentina,1,0,3.0,1,0.0,3.0,1,0,-0.44733653547296665,0,1
03/12/2026,09:20,00:20:33,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,19b4thh,Chrome,PC,Windows,Mexico,3,0,1233.0,0,0.0,411.0,3,0,2.514022731122133,0,1
03/12/2026,09:20,00:00:13,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwyMnNBhBNEiwA-KcguwLFzTyMzLn2lab_daznqqi4WKAU5w3PBlWwB6exJFrYdCyP-QzbfxoCmjsQAvD_BwE,https://cloudlabslearning.com/?utm_term=juegos%20de%20aprendizaje&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-301665898268&hsa_kw=juegos%20de%20aprendizaje&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwyMnNBhBNEiwA-KcguwLFzTyMzLn2lab_daznqqi4WKAU5w3PBlWwB6exJFrYdCyP-QzbfxoCmjsQAvD_BwE,,v5nm8i,SamsungInternet,Mobile,Android,Argentina,1,8,13.0,1,8.0,13.0,9,0,-0.328406444445051,0,0
03/12/2026,09:20,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1pegke7,Chrome,PC,Windows,Mexico,1,3,6.0,1,3.0,6.0,4,0,-0.40452170270291704,0,1
03/12/2026,09:19,00:00:20,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nOsyUFQG7VNKHx_mzskEOFp&gclid=CjwKCAjwyMnNBhBNEiwA-Kcgu_ZqZVptfbmqEfFwy2RbkeL37LIv9NnDZvoOybpyXBJ_oX212ed6kxoCGccQAvD_BwE,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nOsyUFQG7VNKHx_mzskEOFp&gclid=CjwKCAjwyMnNBhBNEiwA-Kcgu_ZqZVptfbmqEfFwy2RbkeL37LIv9NnDZvoOybpyXBJ_oX212ed6kxoCGccQAvD_BwE,https://www.google.com/,caknfv,ChromeMobile,Mobile,iOS,Argentina,1,1,20.0,1,1.0,20.0,2,0,-0.3950072954206838,0,1
03/12/2026,09:18,00:00:28,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwyMnNBhBNEiwA-Kcguy47fPyMzT8HL_8-TPR6OGFiE616IRIwnX3jZGkP3YDYKnYH84FG5hoCYEEQAvD_BwE,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwyMnNBhBNEiwA-Kcguy47fPyMzT8HL_8-TPR6OGFiE616IRIwnX3jZGkP3YDYKnYH84FG5hoCYEEQAvD_BwE,https://www.google.com/,1rg09e6,ChromeMobile,Mobile,Android,Argentina,3,3,28.0,0,1.0,9.333333333333334,6,0,-0.31651343534225945,0,1
03/12/2026,09:18,00:00:57,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://www.google.com/,14y93m0,MobileSafari,Mobile,iOS,Mexico,2,6,57.0,0,3.0,28.5,8,0,-0.2296944688918811,0,1
03/12/2026,09:18,00:04:10,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nOsyUFQG7VNKHx_mzskEOFp&gclid=CjwKCAjwyMnNBhBNEiwA-Kcgu748BOBcjZ-fKtwJ1haDAjGIif5-Tvf9sD0SWpphcX7xKtEDsJtLjRoCypoQAvD_BwE,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3nOsyUFQG7VNKHx_mzskEOFp&gclid=CjwKCAjwyMnNBhBNEiwA-Kcgu748BOBcjZ-fKtwJ1haDAjGIif5-Tvf9sD0SWpphcX7xKtEDsJtLjRoCypoQAvD_BwE,https://www.google.com/,1h9n5p4,GoogleApp,Mobile,iOS,Argentina,1,3,250.0,1,3.0,250.0,4,0,0.1758571415133112,0,1
03/12/2026,09:17,00:00:03,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,gulo03,ChromeMobile,Mobile,Android,Colombia,1,0,3.0,1,0.0,3.0,1,0,-0.44733653547296665,0,0
03/12/2026,09:17,00:07:02,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1j8ctes,Chrome,PC,Windows,Mexico,1,0,422.0,1,0.0,422.0,1,0,0.5492976273409663,0,1
03/12/2026,09:17,00:00:07,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1sjwy24,Chrome,PC,Windows,Mexico,1,6,7.0,1,6.0,7.0,7,0,-0.3664640735739841,0,1
03/12/2026,09:16,00:00:02,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://cloud.google.com/,a6b9bu,Chrome,PC,Windows,Canada,1,0,2.0,1,0.0,2.0,1,0,-0.449715137293525,0,1
03/12/2026,09:15,00:00:23,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,50bfhg,Chrome,PC,Windows,Mexico,1,2,23.0,1,2.0,23.0,3,0,-0.37597848085621727,0,1
03/12/2026,09:15,00:08:48,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=1b34f404-46b2-4d7c-b0af-e56efc59e32f&session_state=eaba58c8-5454-4dfc-b4da-708fec9a542d&code=65e41bb7-89d5-41d9-97fe-5599e6252190.eaba58c8-5454-4dfc-b4da-708fec9a542d.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://www.google.com/,x604e9,ChromeMobile,Mobile,Android,Mexico,3,5,528.0,0,1.67,176.0,8,0,0.89657349314248,0,1
03/12/2026,09:15,00:03:26,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,j0jzp3,MobileSafari,Mobile,iOS,Mexico,2,3,206.0,0,1.5,103.0,5,0,0.08903817506293284,0,0
03/12/2026,09:15,00:00:19,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,zouvku,Chrome,PC,Windows,Mexico,1,8,19.0,1,8.0,19.0,9,0,-0.3141348335217012,0,1
03/12/2026,09:15,00:02:33,https://cloudlabslearning.com/?utm_term=phet%20colorado&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-7076173264&hsa_kw=phet%20colorado&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwyMnNBhBNEiwA-Kcgu7-IIMMF8pSMbjsurRrH160zfIZ7O-fitM2vA4BQJGqw3PBnVDkA1hoCMdYQAvD_BwE,https://cloudlabslearning.com/?utm_term=laboratorio%20virtual&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-299532002337&hsa_kw=laboratorio%20virtual&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=CjwKCAjwyMnNBhBNEiwA-KcguxeW4f9lBlSIHEu6Vo0-9bVXZgUkK0UJK0eqZopB3jbbd3AkXxfCrRoCGK4QAvD_BwE,https://www.google.com/,1wibbld,ChromeMobile,Mobile,Android,Argentina,3,2,153.0,0,0.67,51.0,5,0,-0.03108121687526197,0,1
03/12/2026,09:15,00:02:46,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1f1qi8k,Chrome,PC,Windows,Mexico,2,2,166.0,0,1.0,83.0,4,0,-0.017998906862191234,0,1
03/12/2026,09:15,00:16:28,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,lot0ls,Chrome,PC,Windows,Mexico,2,12,988.0,0,6.0,494.0,14,1,2.0561418806646574,0,1
03/12/2026,09:14,00:00:09,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://cloudlabslearning.com/elementary-school?%2Fregistration=,https://cloudlabslearning.com/,1fv69q3,ChromeMobile,Mobile,Android,Mexico,2,6,9.0,0,3.0,4.5,8,0,-0.3438673562786801,0,1
03/12/2026,09:14,00:00:27,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,19rnng5,ChromeMobile,Mobile,Android,Mexico,1,3,27.0,1,3.0,27.0,4,0,-0.3545710644711925,0,1
03/12/2026,09:13,00:01:03,https://cloudlabslearning.com/elementary-school?%2Fregistration=#error=login_required&state=dae93015-9091-4308-9bff-5b694a2aa4bb,https://cloudlabslearning.com/elementary-school?%2Fregistration=#error=login_required&state=dae93015-9091-4308-9bff-5b694a2aa4bb,,76l5vz,GoogleApp,Mobile,iOS,Mexico,1,9,63.0,1,9.0,63.0,10,0,-0.19758334431434385,0,0
03/12/2026,09:13,00:00:13,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school?%2Fregistration=,,76l5vz,GoogleApp,Mobile,iOS,Mexico,2,3,13.0,0,1.5,6.5,5,0,-0.3700319763048215,0,0
03/12/2026,09:13,00:08:08,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,14jvtsq,Chrome,PC,Windows,Mexico,3,2,488.0,0,0.67,162.66666666666666,5,0,0.7657503930117728,0,1
03/12/2026,09:13,00:00:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,76l5vz,GoogleApp,Mobile,iOS,Mexico,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,1
03/12/2026,09:13,00:03:00,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1y3n6is,Chrome,PC,Windows,Mexico,2,6,180.0,0,3.0,90.0,8,0,0.06287355503679136,0,1
03/12/2026,09:12,00:00:14,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,17bovpv,Chrome,PC,Windows,Colombia,1,2,14.0,1,2.0,14.0,3,0,-0.3973858972412421,0,0
03/12/2026,09:12,00:00:17,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,9yq6co,ChromeMobile,Mobile,Android,Mexico,1,6,17.0,1,6.0,17.0,7,0,-0.34267805536840096,0,0
03/12/2026,09:11,00:00:10,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,z9bwmu,Chrome,PC,Windows,Mexico,1,3,10.0,1,3.0,10.0,4,0,-0.3950072954206838,0,1
03/12/2026,09:11,00:00:03,https://cloudlabslearning.com/#error=login_required&state=fd6793a0-06b1-4e64-81ba-fe50003995e7,https://cloudlabslearning.com/#error=login_required&state=fd6793a0-06b1-4e64-81ba-fe50003995e7,,1zjocu,MobileSafari,Mobile,iOS,Mexico,1,2,3.0,1,2.0,3.0,3,0,-0.4235505172673835,0,0
03/12/2026,09:11,00:00:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1zjocu,MobileSafari,Mobile,iOS,Mexico,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,1
03/12/2026,09:11,00:00:11,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,ys7jdr,ChromeMobile,Mobile,Android,Colombia,1,2,11.0,1,2.0,11.0,3,0,-0.40452170270291704,0,0
03/12/2026,09:10,00:00:11,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,76l5vz,GoogleApp,Mobile,iOS,Mexico,1,2,11.0,1,2.0,11.0,3,0,-0.40452170270291704,0,0
03/12/2026,09:10,00:01:30,https://cloudlabslearning.com/,https://cloudlabslearning.com/certification,https://www.google.com/,1apjk4,ChromeMobile,Mobile,Android,Colombia,3,4,90.0,0,1.33,30.0,7,0,-0.15714711336485254,0,1
03/12/2026,09:10,00:00:10,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,150pbow,MobileSafari,Mobile,iOS,Mexico,1,1,10.0,1,1.0,10.0,2,0,-0.4187933136262669,0,0
03/12/2026,09:09,00:00:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=eb427697-cb9a-43ec-ab7a-d5c6c3069683&session_state=ef55eb1f-753c-4acc-91aa-4ce756b13161&code=8bb75436-b126-4616-9100-166873b769f2.ef55eb1f-753c-4acc-91aa-4ce756b13161.03b1d69b-3912-413a-a496-8faa9b5b43fa,,eqemrj,ChromeMobile,Mobile,Android,Mexico,2,0,3.0,0,0.0,1.5,2,0,-0.4294970218187793,0,0
03/12/2026,09:09,00:00:04,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1otnl7b,Chrome,PC,Windows,Mexico,1,3,4.0,1,3.0,4.0,4,0,-0.4092789063440337,0,1
03/12/2026,09:09,00:01:52,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=327c6cf6-f222-463c-9af5-b5a707d94d40,https://platform.cloudlabs.us/,1431vyi,MiuiBrowser,Mobile,Android,Colombia,2,15,112.0,0,7.5,56.0,17,1,0.00816571316395024,0,1
03/12/2026,09:09,00:11:37,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1f9938q,Chrome,PC,Windows,Mexico,2,3,697.0,0,1.5,348.5,5,0,1.2569316689570642,0,1
03/12/2026,09:08,00:09:25,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,lrvmxq,Chrome,PC,Windows,Mexico,1,0,565.0,1,0.0,565.0,1,0,0.889437687680805,0,1
03/12/2026,09:08,00:21:12,https://cloudlabslearning.com/,https://cloudlabslearning.com/#error=login_required&state=3a1e319c-bc99-4f63-8736-d0414a162e8b,https://www.google.com/,1nv38xb,Chrome,PC,Windows,Mexico,16,131,1272.0,0,8.19,79.5,147,0,4.396686072094036,0,1
03/12/2026,09:07,00:01:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,dqjnf1,Chrome,PC,Windows,Mexico,1,2,66.0,1,2.0,66.0,3,0,-0.27369860257220985,0,1
03/12/2026,09:07,00:00:20,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,pbit1u,Chrome,PC,Windows,Mexico,1,4,20.0,1,4.0,20.0,5,0,-0.3593282681123091,0,1
03/12/2026,09:06,00:01:23,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,gig3xp,Chrome,PC,Windows,Mexico,1,6,83.0,1,6.0,83.0,7,0,-0.1856903352115523,0,1
03/12/2026,09:06,00:05:14,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,wmwm47,Chrome,PC,Windows,Mexico,1,0,314.0,1,0.0,314.0,1,0,0.29240863072066864,0,1
03/12/2026,09:06,00:35:35,https://cloudlabslearning.com/higher-education,https://cloudlabslearning.com/higher-education,,1nkfnir,Chrome,PC,Windows,Colombia,4,0,2135.0,0,0.0,533.75,4,0,4.677361086919918,0,0
03/12/2026,09:06,00:00:12,https://cloudlabslearning.com/downloads#state=1468cc5b-817d-4ef6-9738-b80f629b8a82&session_state=ef55eb1f-753c-4acc-91aa-4ce756b13161&code=94626e25-9baa-437d-8e85-b4a7e0542b7c.ef55eb1f-753c-4acc-91aa-4ce756b13161.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/downloads#state=1468cc5b-817d-4ef6-9738-b80f629b8a82&session_state=ef55eb1f-753c-4acc-91aa-4ce756b13161&code=94626e25-9baa-437d-8e85-b4a7e0542b7c.ef55eb1f-753c-4acc-91aa-4ce756b13161.03b1d69b-3912-413a-a496-8faa9b5b43fa,,eqemrj,ChromeMobile,Mobile,Android,Mexico,1,2,12.0,1,2.0,12.0,3,0,-0.4021431008823588,0,0
03/12/2026,09:06,00:10:39,https://cloudlabslearning.com/,https://cloudlabslearning.com/high-school,https://www.google.com/,k0pfnr,Chrome,PC,Windows,Mexico,4,15,639.0,0,3.75,159.75,19,0,1.2973678999065557,0,1
03/12/2026,09:06,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1x86qp5,Chrome,PC,Windows,Mexico,1,2,6.0,1,2.0,6.0,3,0,-0.4164147118057086,0,1
03/12/2026,09:06,00:01:49,https://cloudlabslearning.com/hybrid-laboratories,https://cloudlabslearning.com/,https://www.google.com/,rxzizi,Chrome,PC,Windows,Mexico,4,9,109.0,0,2.25,27.25,13,0,-0.03464911960609949,0,1
03/12/2026,09:06,00:00:13,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,16zyvx5,MobileSafari,Mobile,iOS,Mexico,1,3,13.0,1,3.0,13.0,4,0,-0.38787148995900883,0,1
03/12/2026,09:06,00:00:17,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,6kdh59,Chrome,PC,Windows,Mexico,1,10,17.0,1,10.0,17.0,11,0,-0.2951060189572347,0,1
03/12/2026,09:06,00:09:27,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1v75inr,Chrome,PC,Windows,Mexico,2,11,567.0,0,5.5,283.5,13,1,1.0428575051068163,0,1
03/12/2026,09:04,00:03:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,56plhl,EdgeMobile,Mobile,iOS,Mexico,1,0,183.0,1,0.0,183.0,1,0,-0.019188207772470406,0,0
03/12/2026,09:03,00:03:28,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=e3e214c1-6087-4eb5-976b-4f90b691eca3&session_state=b0986a41-ed24-4d38-8089-9ada3601446f&code=d55c3f6b-3d14-41fa-b7ef-25db69322fe3.b0986a41-ed24-4d38-8089-9ada3601446f.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://www.google.com/,m9lc3e,ChromeMobile,Mobile,Android,Mexico,3,3,208.0,0,1.0,69.33333333333333,6,0,0.11163489235823679,0,1
03/12/2026,09:03,00:00:35,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school,https://www.google.com/,yk65vi,Chrome,PC,Linux,Mexico,3,6,35.0,0,2.0,11.666666666666666,9,0,-0.2641841952899766,0,1
03/12/2026,09:03,00:00:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,4lsz6a,GoogleApp,Mobile,iOS,Mexico,1,1,1.0,1,1.0,1.0,2,0,-0.44020073001129173,0,1
03/12/2026,09:03,00:00:56,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1y7stni,Chrome,PC,Windows,Mexico,1,2,56.0,1,2.0,56.0,3,0,-0.297484620777793,0,0
03/12/2026,09:03,00:00:22,https://cloudlabslearning.com/,https://cloudlabslearning.com/hybrid-laboratories,,zitcd7,EdgeMobile,Mobile,Android,Mexico,2,2,22.0,0,1.0,11.0,4,0,-0.3605175690225883,0,0
03/12/2026,09:03,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1g49gr0,Chrome,PC,Windows,Mexico,1,2,6.0,1,2.0,6.0,3,0,-0.4164147118057086,0,1
03/12/2026,09:03,00:00:25,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,gqotsw,ChromeMobile,Mobile,Android,Colombia,4,5,25.0,0,1.25,6.25,9,0,-0.28202370894416395,0,0
03/12/2026,09:02,00:00:04,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,ymdpns,GoogleApp,Mobile,iOS,Mexico,1,2,4.0,1,2.0,4.0,3,0,-0.42117191544682525,0,1
03/12/2026,09:02,00:00:33,https://cloudlabslearning.com/#state=356c7a62-5559-4ce3-8eca-af2e4a370f27&session_state=73d67f6f-387f-43ea-8c92-cd8d76ea1e88&code=407b584f-c9e6-485a-b037-2f570d3fd5bb.73d67f6f-387f-43ea-8c92-cd8d76ea1e88.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://cloudlabslearning.com/#state=356c7a62-5559-4ce3-8eca-af2e4a370f27&session_state=73d67f6f-387f-43ea-8c92-cd8d76ea1e88&code=407b584f-c9e6-485a-b037-2f570d3fd5bb.73d67f6f-387f-43ea-8c92-cd8d76ea1e88.03b1d69b-3912-413a-a496-8faa9b5b43fa,,6vl1b2,Chrome,PC,Windows,Mexico,1,0,33.0,1,0.0,33.0,1,0,-0.37597848085621727,0,0
